node_id	longitude	latitude	time	median	mean	max	min
u155kgvvdt7z	4.435499	51.217862	2019-04-15 11:00:00+00:00	49.62	56.85	71.73	45.04
u155kgynrbgv	4.436068	51.217966	2019-04-11 09:00:00+00:00	67.38	67.38	67.38	67.38
u155kgynrbgv	4.436068	51.217966	2019-04-15 11:00:00+00:00	62.28	62.28	62.28	62.28
u155m5cyqmk1	4.441153	51.217990	2019-04-15 11:00:00+00:00	42.03	42.03	42.03	42.03
u155kh01n90p	4.394810	51.218440	2019-04-13 06:00:00+00:00	19.05	19.05	19.05	19.05
u155kh01n90p	4.394810	51.218440	2019-04-16 12:00:00+00:00	38.62	38.62	38.62	38.62
u155k5cz6ppg	4.397031	51.218171	2019-04-16 09:00:00+00:00	64.69	64.69	64.69	64.69
u155k5upvwzb	4.400271	51.218255	2019-04-10 06:00:00+00:00	33.97	33.97	35.29	32.64
u155k5upvwzb	4.400271	51.218255	2019-04-12 09:00:00+00:00	69.50	69.50	69.50	69.50
u155k5upvwzb	4.400271	51.218255	2019-04-15 06:00:00+00:00	46.37	47.30	52.67	42.85
u155k5upvwzb	4.400271	51.218255	2019-04-16 06:00:00+00:00	60.36	60.36	60.36	60.36
u155khj8fku4	4.402186	51.218416	2019-04-12 09:00:00+00:00	61.15	63.36	69.66	59.27
u155khn2t87f	4.403356	51.218349	2019-04-11 15:00:00+00:00	62.54	62.54	62.54	62.54
u155khn2t87f	4.403356	51.218349	2019-04-12 09:00:00+00:00	65.64	65.64	65.64	65.64
u155khnbv6rf	4.404037	51.218403	2019-04-10 17:00:00+00:00	53.93	53.93	53.93	53.93
u155khnbv6rf	4.404037	51.218403	2019-04-12 15:00:00+00:00	36.59	36.59	36.59	36.59
u155khp8g47f	4.404965	51.218403	2019-04-10 12:00:00+00:00	34.69	34.69	34.69	34.69
u155khp8g47f	4.404965	51.218403	2019-04-15 14:00:00+00:00	41.87	41.87	41.87	41.87
u155khpbkzh1	4.405383	51.218343	2019-04-10 06:00:00+00:00	34.35	33.68	34.76	31.94
u155khpbkzh1	4.405383	51.218343	2019-04-11 06:00:00+00:00	69.00	68.82	70.46	66.99
u155khpbkzh1	4.405383	51.218343	2019-04-12 06:00:00+00:00	63.56	63.56	66.13	61.00
u155khpbkzh1	4.405383	51.218343	2019-04-15 17:00:00+00:00	44.28	44.28	44.28	44.28
u155k7bx87xb	4.406226	51.218195	2019-04-10 06:00:00+00:00	31.96	33.53	40.10	30.10
u155k7bx87xb	4.406226	51.218195	2019-04-11 06:00:00+00:00	69.95	70.01	71.17	68.61
u155k7bx87xb	4.406226	51.218195	2019-04-11 14:00:00+00:00	54.58	52.53	62.55	40.18
u155k7bx87xb	4.406226	51.218195	2019-04-12 06:00:00+00:00	61.06	62.13	65.14	60.18
u155k7cr01un	4.407240	51.218101	2019-04-10 14:00:00+00:00	43.67	41.29	51.29	21.09
u155k7cr01un	4.407240	51.218101	2019-04-10 15:00:00+00:00	23.30	23.06	25.49	21.00
u155k7cr01un	4.407240	51.218101	2019-04-11 14:00:00+00:00	43.53	46.43	68.78	27.03
u155k7cr01un	4.407240	51.218101	2019-04-12 14:00:00+00:00	39.31	39.09	41.67	36.02
u155k7cr01un	4.407240	51.218101	2019-04-12 15:00:00+00:00	35.06	35.06	36.52	33.60
u155k7cr01un	4.407240	51.218101	2019-04-15 14:00:00+00:00	43.90	43.76	44.79	42.44
u155k7cr01un	4.407240	51.218101	2019-04-15 15:00:00+00:00	39.94	39.94	43.65	37.28
u155kk1bdqef	4.408023	51.218383	2019-04-10 06:00:00+00:00	45.72	45.72	45.72	45.72
u155kk1bdqef	4.408023	51.218383	2019-04-10 12:00:00+00:00	47.29	47.89	51.32	45.26
u155kk1bdqef	4.408023	51.218383	2019-04-12 14:00:00+00:00	33.79	33.50	35.94	30.22
u155k7gyd781	4.410764	51.218023	2019-04-10 14:00:00+00:00	48.50	49.49	57.47	42.70
u155k7gyd781	4.410764	51.218023	2019-04-11 14:00:00+00:00	59.95	59.01	68.76	43.97
u155k7gyd781	4.410764	51.218023	2019-04-12 14:00:00+00:00	43.18	41.28	46.18	33.18
u155k7gyd781	4.410764	51.218023	2019-04-15 13:00:00+00:00	32.87	34.56	41.11	28.61
u155k7gyd781	4.410764	51.218023	2019-04-15 14:00:00+00:00	27.57	27.53	29.32	25.25
u155k7yrqt5z	4.414385	51.218161	2019-04-10 12:00:00+00:00	71.94	71.94	71.94	71.94
u155k7yrqt5z	4.414385	51.218161	2019-04-10 13:00:00+00:00	37.30	37.30	39.84	34.76
u155k7yrqt5z	4.414385	51.218161	2019-04-10 14:00:00+00:00	43.47	43.47	43.47	43.47
u155k7yrqt5z	4.414385	51.218161	2019-04-11 12:00:00+00:00	54.70	54.70	54.70	54.70
u155k7yrqt5z	4.414385	51.218161	2019-04-11 14:00:00+00:00	65.50	65.88	69.24	63.29
u155k7yrqt5z	4.414385	51.218161	2019-04-12 14:00:00+00:00	34.19	34.19	34.81	33.58
u155k7yrqt5z	4.414385	51.218161	2019-04-15 14:00:00+00:00	38.89	38.89	38.89	38.89
u155kebnxgxc	4.416847	51.218023	2019-04-10 09:00:00+00:00	59.17	59.17	65.17	53.17
